N-gram turi;N-gram;Chastota
Trigram;saklıyor denizin durgun;1
Trigram;denizin durgun yüzünde;1
Trigram;durgun yüzünde nereden;1
Trigram;yüzünde nereden geldiği;1
Trigram;nereden geldiği belli;1
Trigram;geldiği belli olmıyan;1
Trigram;belli olmıyan uçuk;1
Trigram;olmıyan uçuk bir;1
Trigram;uçuk bir aydınlık;1
Trigram;bir aydınlık titriyordu;1
Trigram;aydınlık titriyordu uzakta;1
Trigram;titriyordu uzakta yelkenleri;1
Trigram;uzakta yelkenleri sönmüş;1
Trigram;yelkenleri sönmüş birkaç;1
Trigram;sönmüş birkaç balıkçı;1
Trigram;birkaç balıkçı kayığı;1
Trigram;balıkçı kayığı gölge;1
Trigram;kayığı gölge gibi;1
Trigram;gölge gibi hareketsiz;1
Trigram;gibi hareketsiz duruyordu;1
Trigram;hareketsiz duruyordu o;1
Trigram;duruyordu o gün;1
Trigram;o gün nasılsa;1
Trigram;gün nasılsa serbest;1
Trigram;nasılsa serbest kalan;1
Trigram;serbest kalan kâmranın;1
Trigram;kalan kâmranın caddeden;1
Trigram;kâmranın caddeden geçtiğini;1
Trigram;caddeden geçtiğini gördüm;1
Trigram;geçtiğini gördüm iri;1
Trigram;gördüm iri bir;1
Trigram;iri bir ağaç;1
Trigram;bir ağaç kökünde;1
Trigram;ağaç kökünde oturan;1
Trigram;kökünde oturan müjgânın;1
Trigram;oturan müjgânın yüzü;1
Trigram;müjgânın yüzü deniz;1
Trigram;yüzü deniz tarafına;1
Trigram;deniz tarafına dönük;1
Trigram;tarafına dönük olduğu;1
Trigram;dönük olduğu için;1
Trigram;olduğu için o;1
Trigram;için o bunun;1
Trigram;o bunun farkında;1
Trigram;bunun farkında olmamıştı;1
Trigram;farkında olmamıştı ben;1
Trigram;olmamıştı ben de;1
Trigram;ben de görmemezlikten;1
Trigram;de görmemezlikten gelerek;1
Trigram;görmemezlikten gelerek bir;1
Trigram;gelerek bir yarım;1
Trigram;bir yarım çevirme;1
Trigram;yarım çevirme hareketiyle;1
Trigram;çevirme hareketiyle vücudumu;1
Trigram;hareketiyle vücudumu aynı;1
Trigram;vücudumu aynı istikamete;1
Trigram;aynı istikamete çevirdim;1
Trigram;istikamete çevirdim fakat;1
Trigram;çevirdim fakat hiçbir;1
Trigram;fakat hiçbir şey;1
Trigram;hiçbir şey görmediğim;1
Trigram;şey görmediğim işitmediğim;1
Trigram;görmediğim işitmediğim halde;1
Trigram;işitmediğim halde onun;1
Trigram;halde onun bize;1
Trigram;onun bize doğru;1
Trigram;bize doğru geldiğini;1
Trigram;doğru geldiğini seziyor;1
Trigram;geldiğini seziyor ensemde;1
Trigram;seziyor ensemde hafif;1
Trigram;ensemde hafif bir;1
Trigram;hafif bir ürperti;1
Trigram;bir ürperti hissediyordum;1
Trigram;ürperti hissediyordum müjgân;1
Trigram;hissediyordum müjgân ne;1
Trigram;müjgân ne o;1
Trigram;ne o sen;1
Trigram;o sen birdenbire;1
Trigram;sen birdenbire sustun;1
Trigram;birdenbire sustun dedi;1
Trigram;sustun dedi ve;1
Trigram;dedi ve başını;1
Trigram;ve başını çevirince;1
Trigram;başını çevirince on;1
Trigram;çevirince on on;1
Trigram;on on beş;1
Trigram;on beş adım;1
Trigram;beş adım ileride;1
Trigram;adım ileride kâmranı;1
Trigram;ileride kâmranı gördü;1
Trigram;kâmranı gördü ayak;1
Trigram;gördü ayak üstü;1
Trigram;ayak üstü birkaç;1
Trigram;üstü birkaç dakikalık;1
Trigram;birkaç dakikalık bir;1
Trigram;dakikalık bir sabah;1
Trigram;bir sabah sohbetinden;1
Trigram;sabah sohbetinden kaçınmağa;1
Trigram;sohbetinden kaçınmağa artık;1
Trigram;kaçınmağa artık imkân;1
Trigram;artık imkân kalmamıştı;1
Trigram;imkân kalmamıştı kâmran;1
Trigram;kalmamıştı kâmran müjgâna;1
Trigram;kâmran müjgâna takılmakla;1
Trigram;müjgâna takılmakla söze;1
Trigram;takılmakla söze başladı;1
Trigram;söze başladı bugün;1
Trigram;başladı bugün de;1
Trigram;bugün de şemsiyenizi;1
Trigram;de şemsiyenizi unutmamışsınız;1
Trigram;şemsiyenizi unutmamışsınız dedi;1
Trigram;unutmamışsınız dedi o;1
Trigram;dedi o gülerek;1
Trigram;o gülerek cevap;1
Trigram;gülerek cevap verdi;1
Trigram;cevap verdi evet;1
Trigram;verdi evet amma;1
Trigram;evet amma bugun;1
Trigram;amma bugun de;1
Trigram;bugun de yağmur;1
Trigram;de yağmur tehlikesi;1
Trigram;yağmur tehlikesi var;1
Trigram;tehlikesi var kuzenim;1
Trigram;var kuzenim kendi;1
Trigram;kuzenim kendi durgun;1
Trigram;kendi durgun va;1
Trigram;durgun va kararsız;1
Trigram;va kararsız mizacına;1
Trigram;kararsız mizacına benziyen;1
Trigram;mizacına benziyen bugünkü;1
Trigram;benziyen bugünkü havadan;1
Trigram;bugünkü havadan pek;1
Trigram;havadan pek hoşlandığını;1
Trigram;pek hoşlandığını anlatıyordu;1
Trigram;hoşlandığını anlatıyordu müjgân;1
Trigram;anlatıyordu müjgân buna;1
Trigram;müjgân buna itiraz;1
Trigram;itiraz etti elindeki;1
Trigram;etti elindeki şemsiyeyi;1
Trigram;elindeki şemsiyeyi açıp;1
Trigram;şemsiyeyi açıp kapamakla;1
Trigram;açıp kapamakla eğlenerek;1
Trigram;kapamakla eğlenerek güzel;1
Trigram;eğlenerek güzel amma;1
Trigram;güzel amma insana;1
Trigram;amma insana hüzün;1
Trigram;insana hüzün veriyor;1
Trigram;hüzün veriyor dedi;1
Trigram;veriyor dedi bu;1
Trigram;dedi bu mevsimden;1
Trigram;bu mevsimden sonra;1
Trigram;mevsimden sonra günler;1
Trigram;sonra günler ekseriya;1
Trigram;günler ekseriya bugüne;1
Trigram;ekseriya bugüne benzer;1
Trigram;bugüne benzer sonra;1
Trigram;benzer sonra kış;1
Trigram;sonra kış bilmezsiniz;1
Trigram;kış bilmezsiniz buranın;1
Trigram;bilmezsiniz buranın kışı;1
Trigram;buranın kışı ne;1
Trigram;kışı ne kadar;1
Trigram;ne kadar sıkıcıdır;1
Trigram;kadar sıkıcıdır babam;1
Trigram;sıkıcıdır babam aksi;1
Trigram;babam aksi gibi;1
Trigram;aksi gibi öyle;1
Trigram;gibi öyle bir;1
Trigram;öyle bir alıştı;1
Trigram;bir alıştı ki;1
Trigram;alıştı ki başka;1
Trigram;ki başka bir;1
Trigram;başka bir yere;1
Trigram;bir yere kaldıracaklar;1
Trigram;yere kaldıracaklar diye;1
Trigram;kaldıracaklar diye ödü;1
Trigram;diye ödü kopuyor;1
Trigram;ödü kopuyor kâmran;1
Trigram;kopuyor kâmran şaka;1
Trigram;kâmran şaka etti;1
Trigram;şaka etti o;1
Trigram;etti o kadar;1
Trigram;o kadar aleyhinde;1
Trigram;kadar aleyhinde bulunmayın;1
Trigram;aleyhinde bulunmayın kim;1
Trigram;bulunmayın kim bilir;1
Trigram;kim bilir belki;1
Trigram;bilir belki zengin;1
Trigram;belki zengin bir;1
Trigram;zengin bir yerli;1
Trigram;bir yerli ile;1
Trigram;yerli ile evlenirsiniz;1
Trigram;ile evlenirsiniz müjgân;1
Trigram;evlenirsiniz müjgân işi;1
Trigram;müjgân işi ciddiye;1
Trigram;işi ciddiye alarak;1
Trigram;ciddiye alarak başını;1
Trigram;alarak başını salladı;1
Trigram;başını salladı allah;1
Trigram;salladı allah esirgesin;1
Trigram;allah esirgesin dedi;1
Trigram;esirgesin dedi bu;1
Trigram;dedi bu esnada;1
Trigram;bu esnada yanımızdan;1
Trigram;esnada yanımızdan çıplak;1
Trigram;yanımızdan çıplak ayakla;1
Trigram;çıplak ayakla bir;1
Trigram;ayakla bir balıkçı;1
Trigram;bir balıkçı geçiyordu;1
Trigram;balıkçı geçiyordu bir;1
Trigram;geçiyordu bir gün;1
Trigram;bir gün kendimi;1
Trigram;gün kendimi marika;1
Trigram;kendimi marika diye;1
Trigram;marika diye tanıttığım;1
Trigram;diye tanıttığım ihtiyar;1
Trigram;tanıttığım ihtiyar balıkçı;1
Trigram;ihtiyar balıkçı başı;1
Trigram;balıkçı başı yine;1
Trigram;başı yine bir;1
Trigram;yine bir kırmızı;1
Trigram;bir kırmızı mendille;1
Trigram;kırmızı mendille sarılıydı;1
Trigram;mendille sarılıydı bana;1
Trigram;sarılıydı bana aşinalık;1
Trigram;bana aşinalık etti;1
Trigram;aşinalık etti çoktan;1
Trigram;etti çoktan görünmüyorsun;1
Trigram;çoktan görünmüyorsun marika;1
Trigram;görünmüyorsun marika dedi;1
Trigram;marika dedi bir;1
Trigram;dedi bir gün;1
Trigram;bir gün sizinle;1
Trigram;gün sizinle balığa;1
Trigram;sizinle balığa çıkmağa;1
Trigram;balığa çıkmağa hazırlanıyorum;1
Trigram;çıkmağa hazırlanıyorum dedim;1
Trigram;hazırlanıyorum dedim konuşa;1
Trigram;dedim konuşa konuşa;1
Trigram;konuşa konuşa bayırın;1
Trigram;konuşa bayırın kenarına;1
Trigram;bayırın kenarına doğru;1
Trigram;kenarına doğru yürümeğe;1
Trigram;doğru yürümeğe başladık;1
Trigram;yürümeğe başladık biraz;1
Trigram;başladık biraz sonra;1
Trigram;biraz sonra tekrar;1
Trigram;sonra tekrar yanlarına;1
Trigram;tekrar yanlarına döndüğüm;1
Trigram;yanlarına döndüğüm zaman;1
Trigram;döndüğüm zaman müjgân;1
Trigram;zaman müjgân kuzenime;1
Trigram;müjgân kuzenime bu;1
Trigram;kuzenime bu marika;1
Trigram;bu marika hikâyesini;1
Trigram;marika hikâyesini anlatıyordu;1
Trigram;hikâyesini anlatıyordu sözünü;1
Trigram;anlatıyordu sözünü bitirdikten;1
Trigram;sözünü bitirdikten sonra;1
Trigram;bitirdikten sonra bileğimden;1
Trigram;sonra bileğimden tuttu;1
Trigram;bileğimden tuttu beni;1
Trigram;tuttu beni değil;1
Trigram;beni değil amma;1
Trigram;değil amma galiba;1
Trigram;amma galiba ferideyi;1
Trigram;galiba ferideyi büsbütün;1
Trigram;ferideyi büsbütün tekirdağında;1
Trigram;büsbütün tekirdağında bırakacağız;1
Trigram;tekirdağında bırakacağız dedi;1
Trigram;bırakacağız dedi kısmeti;1
Trigram;dedi kısmeti çıktı;1
Trigram;kısmeti çıktı isa;1
Trigram;çıktı isa kaptan;1
Trigram;isa kaptan diye;1
Trigram;kaptan diye bir;1
Trigram;diye bir balıkçının;1
Trigram;bir balıkçının oğluna;1
Trigram;balıkçının oğluna istiyorlar;1
Trigram;oğluna istiyorlar balıkçı;1
Trigram;istiyorlar balıkçı deyip;1
Trigram;balıkçı deyip de;1
Trigram;deyip de geçmeyin;1
Trigram;de geçmeyin son;1
Trigram;geçmeyin son derece;1
Trigram;son derece zengin;1
Trigram;derece zengin bir;1
Trigram;zengin bir insan;1
Trigram;bir insan kâmran;1
Trigram;insan kâmran gülüyor;1
Trigram;kâmran gülüyor milyoner;1
Trigram;gülüyor milyoner de;1
Trigram;milyoner de olsa;1
Trigram;de olsa o;1
Trigram;olsa o kadar;1
Trigram;o kadar demokrat;1
Trigram;kadar demokrat olamayız;1
Trigram;demokrat olamayız değil;1
Trigram;olamayız değil mi;1
Trigram;mi feride diyordu;1
Trigram;feride diyordu ben;1
Trigram;diyordu ben kuzen;1
Trigram;ben kuzen sifatiyle;1
Trigram;kuzen sifatiyle buna;1
Trigram;sifatiyle buna katiyen;1
Trigram;buna katiyen razı;1
Trigram;katiyen razı olamam;1
Trigram;razı olamam akıllı;1
Trigram;olamam akıllı uslu;1
Trigram;akıllı uslu müjgânı;1
Trigram;uslu müjgânı bugun;1
Trigram;müjgânı bugun hangi;1
Trigram;bugun hangi hain;1
Trigram;hangi hain şeytan;1
Trigram;hain şeytan dürtüyordu;1
Trigram;şeytan dürtüyordu kâmranın;1
Trigram;dürtüyordu kâmranın bu;1
Trigram;kâmranın bu sözüne;1
Trigram;bu sözüne karşı;1
Trigram;sözüne karşı ne;1
Trigram;karşı ne dese;1
Trigram;dese beğenirsiniz hepsi;1
Trigram;beğenirsiniz hepsi o;1
Trigram;hepsi o kadar;1
Trigram;o kadar değil;1
Trigram;kadar değil feridenin;1
Trigram;değil feridenin daha;1
Trigram;feridenin daha yüksek;1
Trigram;daha yüksek kısmetleri;1
Trigram;yüksek kısmetleri de;1
Trigram;kısmetleri de var;1
Trigram;de var meselâ;1
Trigram;var meselâ güneş;1
Trigram;meselâ güneş gibi;1
Trigram;güneş gibi bir;1
Trigram;gibi bir süvari;1
Trigram;bir süvari zâbiti;1
Trigram;süvari zâbiti her;1
Trigram;zâbiti her akşam;1
Trigram;her akşam üstü;1
Trigram;akşam üstü atıyle;1
Trigram;üstü atıyle evimizin;1
Trigram;atıyle evimizin karşısına;1
Trigram;evimizin karşısına geliyor;1
Trigram;karşısına geliyor kendini;1
Trigram;geliyor kendini ferideye;1
Trigram;kendini ferideye beğendirmek;1
Trigram;ferideye beğendirmek için;1
Trigram;beğendirmek için tehlikeli;1
Trigram;için tehlikeli hünerler;1
Trigram;tehlikeli hünerler yapıyor;1
Trigram;hünerler yapıyor kâmran;1
Trigram;yapıyor kâmran bu;1
Trigram;bu sefer kahkaha;1
Trigram;sefer kahkaha ile;1
Trigram;kahkaha ile gülüyordu;1
Trigram;ile gülüyordu fakat;1
Trigram;gülüyordu fakat bu;1
Trigram;fakat bu kahkahanın;1
Trigram;bu kahkahanın içinde;1
Trigram;kahkahanın içinde deminki;1
Trigram;içinde deminki gülüşe;1
Trigram;deminki gülüşe benzemiyen;1
Trigram;gülüşe benzemiyen tuhaf;1
Trigram;benzemiyen tuhaf bir;1
Trigram;bir şey bir;1
Trigram;şey bir kırıklık;1
Trigram;bir kırıklık vardı;1
Trigram;kırıklık vardı buna;1
Trigram;vardı buna diyeceğim;1
Trigram;buna diyeceğim yok;1
Trigram;diyeceğim yok cevap;1
Trigram;yok cevap vermek;1
Trigram;cevap vermek kendi;1
Trigram;vermek kendi hakkı;1
Trigram;kendi hakkı diyordu;1
Trigram;hakkı diyordu müjgân;1
Trigram;diyordu müjgân gizli;1
Trigram;müjgân gizli bir;1
Trigram;gizli bir sana;1
Trigram;bir sana gösteririm;1
Trigram;sana gösteririm işareti;1
Trigram;gösteririm işareti yaparak;1
Trigram;işareti yaparak sen;1
Trigram;yaparak sen çok;1
Trigram;sen çok oluyorsun;1
Trigram;çok oluyorsun artık;1
Trigram;oluyorsun artık dedim;1
Trigram;artık dedim bilirsin;1
Trigram;dedim bilirsin ki;1
Trigram;bilirsin ki böyle;1
Trigram;ki böyle lâkırdılardan;1
Trigram;böyle lâkırdılardan hoşlanmam;1
Trigram;lâkırdılardan hoşlanmam o;1
Trigram;hoşlanmam o ihtiyaten;1
Trigram;o ihtiyaten kâmranın;1
Trigram;ihtiyaten kâmranın arkasına;1
Trigram;kâmranın arkasına geçerek;1
Trigram;arkasına geçerek bana;1
Trigram;geçerek bana göz;1
Trigram;bana göz kırptı;1
Trigram;göz kırptı yalnızken;1
Trigram;kırptı yalnızken böyle;1
Trigram;yalnızken böyle konuşmuyoruz;1
Trigram;böyle konuşmuyoruz amma;1
Trigram;konuşmuyoruz amma dedi;1
Trigram;amma dedi yalancı;1
Trigram;dedi yalancı iftiracı;1
Trigram;yalancı iftiracı bu;1
Trigram;iftiracı bu sefer;1
Trigram;sefer de kâmran;1
Trigram;de kâmran işi;1
Trigram;kâmran işi parmağına;1
Trigram;işi parmağına dolamıştı;1
Trigram;parmağına dolamıştı bunu;1
Trigram;dolamıştı bunu bana;1
Trigram;bunu bana da;1
Trigram;bana da söyliyebilirsin;1
Trigram;da söyliyebilirsin müjgân;1
Trigram;söyliyebilirsin müjgân diyordu;1
Trigram;müjgân diyordu ben;1
Trigram;diyordu ben yabancı;1
Trigram;ben yabancı değilim;1
Trigram;yabancı değilim ki;1
Trigram;değilim ki hiddetle;1
Trigram;ki hiddetle ayağımı;1
Trigram;hiddetle ayağımı yere;1
Trigram;ayağımı yere vurdum;1
Trigram;yere vurdum anlaşıldı;1
Trigram;vurdum anlaşıldı sizinle;1
Trigram;anlaşıldı sizinle kavga;1
Trigram;sizinle kavga etmeden;1
Trigram;kavga etmeden konuşulmayacak;1
Trigram;etmeden konuşulmayacak allahaısmarladık;1
Trigram;konuşulmayacak allahaısmarladık dedim;1
Trigram;allahaısmarladık dedim va;1
Trigram;dedim va hiddetle;1
Trigram;va hiddetle denize;1
Trigram;hiddetle denize doğru;1
Trigram;denize doğru yürümeğe;1
Trigram;doğru yürümeğe başladım;1
Trigram;yürümeğe başladım yürümeğe;1
Trigram;başladım yürümeğe başladım;1
Trigram;yürümeğe başladım fakat;1
Trigram;başladım fakat bir;1
Trigram;fakat bir his;1
Trigram;bir his bana;1
Trigram;his bana bu;1
Trigram;bana bu uzaklaşmanın;1
Trigram;bu uzaklaşmanın başlamış;1
Trigram;uzaklaşmanın başlamış lâkırdıyı;1
Trigram;başlamış lâkırdıyı bıraktırmıyacağını;1
Trigram;lâkırdıyı bıraktırmıyacağını haber;1
Trigram;bıraktırmıyacağını haber veriyordu;1
Trigram;haber veriyordu bayırın;1
Trigram;veriyordu bayırın kenarına;1
Trigram;bayırın kenarına gittikten;1
Trigram;kenarına gittikten sonra;1
Trigram;gittikten sonra hiddetle;1
Trigram;sonra hiddetle denize;1
Trigram;hiddetle denize taş;1
Trigram;denize taş atmağa;1
Trigram;taş atmağa başladım;1
Trigram;atmağa başladım arasıra;1
Trigram;başladım arasıra yere;1
Trigram;arasıra yere eğilir;1
Trigram;yere eğilir gibi;1
Trigram;eğilir gibi yaparak;1
Trigram;gibi yaparak arkaya;1
Trigram;yaparak arkaya bakıyordum;1
Trigram;arkaya bakıyordum gördüğüm;1
Trigram;bakıyordum gördüğüm şeyler;1
Trigram;gördüğüm şeyler hiç;1
Trigram;şeyler hiç emniyet;1
Trigram;hiç emniyet verecek;1
Trigram;emniyet verecek gibi;1
Trigram;verecek gibi değildi;1
Trigram;gibi değildi müjgân;1
Trigram;değildi müjgân beni;1
Trigram;müjgân beni mahvetmek;1
Trigram;beni mahvetmek üzereydi;1
Trigram;mahvetmek üzereydi ve;1
Trigram;üzereydi ve bunun;1
Trigram;ve bunun önüne;1
Trigram;bunun önüne geçmek;1
Trigram;önüne geçmek için;1
Trigram;geçmek için benim;1
Trigram;için benim elimde;1
Trigram;benim elimde çare;1
Trigram;elimde çare yoktu;1
Trigram;çare yoktu evvelâ;1
Trigram;yoktu evvelâ gülerek;1
Trigram;evvelâ gülerek konuşuyorlardı;1
Trigram;gülerek konuşuyorlardı sonra;1
Trigram;konuşuyorlardı sonra ikisi;1
Trigram;sonra ikisi de;1
Trigram;ikisi de ciddileştiler;1
Trigram;de ciddileştiler müjgân;1
Trigram;ciddileştiler müjgân söyliyeceği;1
Trigram;müjgân söyliyeceği şeyleri;1
Trigram;söyliyeceği şeyleri bulmakta;1
Trigram;şeyleri bulmakta güçlük;1
Trigram;bulmakta güçlük çekiyor;1
Trigram;güçlük çekiyor gibi;1
Trigram;çekiyor gibi şemsiyesiyle;1
Trigram;gibi şemsiyesiyle toprağa;1
Trigram;şemsiyesiyle toprağa çizgiler;1
Trigram;toprağa çizgiler çiziyor;1
Trigram;çizgiler çiziyor kuzenim;1
Trigram;çiziyor kuzenim bir;1
Trigram;kuzenim bir heykel;1
Trigram;bir heykel gibi;1
Trigram;heykel gibi dimdik;1
Trigram;gibi dimdik duruyordu;1
Trigram;dimdik duruyordu nihayet;1
Trigram;duruyordu nihayet ikisinin;1
Trigram;nihayet ikisinin de;1
Trigram;ikisinin de dönüp;1
Trigram;de dönüp bana;1
Trigram;dönüp bana baktıklarını;1
Trigram;bana baktıklarını va;1
Trigram;baktıklarını va fenası;1
Trigram;va fenası yanıma;1
Trigram;fenası yanıma doğru;1
Trigram;yanıma doğru yürümeğe;1
Trigram;doğru yürümeğe başladıklarını;1
Trigram;yürümeğe başladıklarını gördüm;1
Trigram;başladıklarını gördüm işin;1
Trigram;gördüm işin anlaşılmıyacak;1
Trigram;işin anlaşılmıyacak bir;1
Trigram;anlaşılmıyacak bir yeri;1
Trigram;bir yeri kalmamıştı;1
Trigram;yeri kalmamıştı kendimi;1
Trigram;kalmamıştı kendimi bayırın;1
Trigram;kendimi bayırın en;1
Trigram;bayırın en dik;1
Trigram;en dik yerinden;1
Trigram;dik yerinden olanca;1
Trigram;yerinden olanca hızımla;1
Trigram;olanca hızımla aşağıdaki;1
Trigram;hızımla aşağıdaki kumsala;1
Trigram;aşağıdaki kumsala kapıp;1
Trigram;kumsala kapıp koyuverdim;1
Trigram;kapıp koyuverdim o;1
Trigram;koyuverdim o gün;1
Trigram;o gün o;1
Trigram;gün o inişte;1
Trigram;o inişte nasıl;1
Trigram;inişte nasıl olup;1
Trigram;nasıl olup da;1
Trigram;olup da yuvarlanmadığıma;1
Trigram;da yuvarlanmadığıma hem;1
Trigram;yuvarlanmadığıma hem de;1
Trigram;hem de bir;1
Trigram;de bir yerimden;1
Trigram;bir yerimden değil;1
Trigram;yerimden değil de;1
Trigram;değil de birkaç;1
Trigram;de birkaç yerimden;1
Trigram;birkaç yerimden kırılıp;1
Trigram;yerimden kırılıp dökülmediğime;1
Trigram;kırılıp dökülmediğime hâlâ;1
Trigram;dökülmediğime hâlâ şaşarım;1
